"","treeID","xmin","xmax","ymin","ymax","Algorithm","lidar_path","rgb_path","label","numeric_label","tile_xmin","tile_xmax","tile_ymin","tile_ymax"
"1",1,256007.033,256018.949,4106283.535,4106291.998,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"2",2,256046.542,256052.399,4106396.531,4106402.995,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"3",3,256003.01,256009.493,4106459.105,4106468.498,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"4",4,256021.092,256025.445,4106043.036,4106046.481,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"5",5,256000.006,256003.45,4106049.502,4106061.26,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"6",6,256036.504,256043.974,4106154.53,4106162.958,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"7",7,256000,256004.956,4106167.661,4106176.843,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"8",8,256047.17,256056.397,4106170.522,4106177.675,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"9",9,256085.015,256089.853,4106242.008,4106247.47,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"10",10,256005.518,256015.981,4106287.01,4106294.982,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"11",11,256092.551,256100.888,4106264.225,4106272.49,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"12",12,256052.012,256057.985,4106299.505,4106308.421,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"13",13,256052.001,256059.965,4106353.531,4106361.907,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"14",14,256031.027,256038.449,4106366.556,4106375.456,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"15",15,256050.542,256058.946,4106330.511,4106338.398,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"16",16,256185.559,256195.905,4106004.682,4106014.997,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"17",17,256163.009,256172.991,4106007.537,4106019.982,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"18",18,256218.561,256221.981,4106058.01,4106062.962,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"19",19,256210.52,256219.869,4106055.526,4106067.264,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"20",20,256200.582,256207.99,4106099.508,4106104.992,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"21",21,256102.509,256106.475,4106100.534,4106109.428,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"22",22,256096.001,256102.858,4106098.504,4106107.987,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"23",23,256180.046,256192.421,4106087.503,4106099.431,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"24",24,256181.584,256193.469,4106070.504,4106080.486,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"25",25,256266.522,256272.985,4106000.005,4106004.892,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"26",26,256228.589,256244.379,4106000.003,4106008.494,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"27",27,256283.042,256293.45,4106007.009,4106021.395,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"28",28,256290.501,256302.451,4106010.633,4106022.983,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"29",29,256273.003,256278.445,4106117.001,4106127.452,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"30",30,256299.694,256308.481,4106106.525,4106113.938,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"31",31,256319.501,256327.483,4106101.007,4106108.987,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"32",32,256327.012,256331.484,4106100.501,4106105,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"33",33,256320.515,256328.959,4106098.014,4106102.478,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"34",34,256239.019,256246.405,4106098.141,4106103.999,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"35",35,256279.59,256285.995,4106084.554,4106088.494,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"36",36,256157.009,256168.979,4106133.022,4106140.921,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"37",37,256155.056,256168.941,4106178.562,4106186.496,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"38",38,256158.008,256168.476,4106186.504,4106194.884,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"39",39,256124.131,256134.49,4106189.609,4106203.937,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"40",40,256143.06,256151.494,4106222.071,4106226.481,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"41",41,256170.516,256177.987,4106233.555,4106240.989,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"42",42,256104.603,256106.704,4106256.563,4106257.997,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"43",43,256114.135,256121.978,4106255.659,4106266.482,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
"44",44,256172.171,256178.452,4106253.024,4106259.482,"Silva","NEON_D17_SJER_DP1_256000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_256000_4106000_image.tif","Tree",1,256000,256999.999,4106000,4106999.999
