"","treeID","xmin","xmax","ymin","ymax","Algorithm","lidar_path","rgb_path","label","numeric_label","tile_xmin","tile_xmax","tile_ymin","tile_ymax"
"1",1,261018.012,261024.936,4105059.518,4105066.712,"Silva","NEON_D17_SJER_DP1_261000_4105000_classified_point_cloud_colorized.laz","2018_SJER_3_261000_4105000_image.tif","Tree",1,261000,261999.999,4105000,4105999.999
"2",2,261023.508,261030.881,4105059.025,4105063.953,"Silva","NEON_D17_SJER_DP1_261000_4105000_classified_point_cloud_colorized.laz","2018_SJER_3_261000_4105000_image.tif","Tree",1,261000,261999.999,4105000,4105999.999
"3",3,261029.5,261038.987,4105035.006,4105042.5,"Silva","NEON_D17_SJER_DP1_261000_4105000_classified_point_cloud_colorized.laz","2018_SJER_3_261000_4105000_image.tif","Tree",1,261000,261999.999,4105000,4105999.999
"4",4,261037.037,261042.405,4105022.519,4105028.26,"Silva","NEON_D17_SJER_DP1_261000_4105000_classified_point_cloud_colorized.laz","2018_SJER_3_261000_4105000_image.tif","Tree",1,261000,261999.999,4105000,4105999.999
"5",5,261007.503,261011.998,4105023.148,4105027.995,"Silva","NEON_D17_SJER_DP1_261000_4105000_classified_point_cloud_colorized.laz","2018_SJER_3_261000_4105000_image.tif","Tree",1,261000,261999.999,4105000,4105999.999
"6",6,261000.06,261004.871,4105023.005,4105026.982,"Silva","NEON_D17_SJER_DP1_261000_4105000_classified_point_cloud_colorized.laz","2018_SJER_3_261000_4105000_image.tif","Tree",1,261000,261999.999,4105000,4105999.999
"7",7,261020.622,261026.973,4105017.044,4105025.998,"Silva","NEON_D17_SJER_DP1_261000_4105000_classified_point_cloud_colorized.laz","2018_SJER_3_261000_4105000_image.tif","Tree",1,261000,261999.999,4105000,4105999.999
"8",8,261035.15,261044.472,4105011.558,4105021,"Silva","NEON_D17_SJER_DP1_261000_4105000_classified_point_cloud_colorized.laz","2018_SJER_3_261000_4105000_image.tif","Tree",1,261000,261999.999,4105000,4105999.999
"9",9,261041.528,261050.226,4105120.031,4105128.969,"Silva","NEON_D17_SJER_DP1_261000_4105000_classified_point_cloud_colorized.laz","2018_SJER_3_261000_4105000_image.tif","Tree",1,261000,261999.999,4105000,4105999.999
"10",10,261027.502,261035.497,4105125.118,4105133.935,"Silva","NEON_D17_SJER_DP1_261000_4105000_classified_point_cloud_colorized.laz","2018_SJER_3_261000_4105000_image.tif","Tree",1,261000,261999.999,4105000,4105999.999
"11",11,261032.51,261036.999,4105106.52,4105113.444,"Silva","NEON_D17_SJER_DP1_261000_4105000_classified_point_cloud_colorized.laz","2018_SJER_3_261000_4105000_image.tif","Tree",1,261000,261999.999,4105000,4105999.999
