"","treeID","xmin","xmax","ymin","ymax","Algorithm","lidar_path","rgb_path","label","numeric_label","tile_xmin","tile_xmax","tile_ymin","tile_ymax"
"1",1,253063.228,253069.85,4103049.207,4103059.921,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"2",2,253045.534,253054.975,4103051.508,4103053.998,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"3",3,253007.046,253012.95,4103046.122,4103054.468,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"4",4,253038.588,253045.912,4103045.175,4103051.197,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"5",5,253089.518,253093.83,4103039.014,4103041.975,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"6",6,253050.59,253052.265,4103041.131,4103046.464,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"7",7,253042.052,253047.057,4103042.003,4103048.372,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"8",8,253085.003,253087.419,4103034.51,4103037.679,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"9",9,253006.021,253011.936,4103038.501,4103044.966,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"10",10,253077.646,253078.443,4103028.026,4103029.308,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"11",11,253007.394,253009.941,4103033.07,4103035.882,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"12",12,253077.013,253078.412,4103015.713,4103016.992,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"13",13,253000.028,253005.23,4103017.508,4103025.489,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"14",14,253002.543,253011.293,4103015.241,4103022.49,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"15",15,253076.025,253077.484,4103009.524,4103010.795,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"16",16,253035.061,253040.998,4103006.016,4103013.968,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"17",17,253076.108,253077.326,4103003.746,4103004.967,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"18",18,253006.529,253017.468,4103003.514,4103011.964,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"19",19,253000.001,253006.993,4103002.059,4103011.983,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
"20",20,253025.008,253033.927,4103000.022,4103003.484,"Silva","NEON_D17_SJER_DP1_253000_4103000_classified_point_cloud_colorized.laz","2018_SJER_3_253000_4103000_image.tif","Tree",1,253000,253999.999,4103000,4103999.999
