"","treeID","xmin","xmax","ymin","ymax","Algorithm","lidar_path","rgb_path","label","numeric_label","tile_xmin","tile_xmax","tile_ymin","tile_ymax"
"1",1,323886.631,323887.902,4099996.955,4099998.7,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"2",2,323880.604,323886.947,4099993.039,4099999.998,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"3",3,323930.827,323935.438,4099994.482,4099999.442,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"4",5,323945.599,323947.633,4099991.71,4099994.873,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"5",6,323896.006,323896.986,4099994.165,4099995.958,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"6",7,323872.025,323880.979,4099990.276,4099994.971,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"7",8,323934.735,323941.012,4099988.058,4099994.846,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"8",9,323885.515,323892.479,4099985.638,4099994.452,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"9",10,323943.264,323950.927,4099981.587,4099992.487,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"10",11,323899.594,323904.416,4099986.455,4099991.381,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"11",12,323955.032,323955.418,4099984.843,4099985.446,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"12",13,323979.032,323979.963,4099980.009,4099981.468,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"13",14,323904.516,323909.83,4099978.047,4099984.992,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"14",15,323890.178,323897.681,4099979.404,4099984.884,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"15",16,323945.68,323951.991,4099978.579,4099982.394,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"16",17,323892.554,323899.816,4099975.029,4099982.391,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"17",19,323977.512,323978.869,4099973.578,4099974.827,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"18",20,323873.38,323880.455,4099972.012,4099977.997,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"19",21,323894.086,323900.372,4099967.515,4099973.531,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"20",22,323899.528,323903.499,4099967.503,4099972.994,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"21",23,323872.536,323880.498,4099963.643,4099970.492,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"22",24,323862.069,323873.601,4099962.564,4099970.375,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"23",25,323879.301,323885.188,4099961.513,4099967.962,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"24",26,323894.187,323898.459,4099958.506,4099963.492,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"25",27,323866.109,323870.475,4099956.727,4099962.886,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"26",28,323870.522,323876.466,4099955.501,4099964.973,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"27",29,323876.65,323883.348,4099956.982,4099962.991,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"28",30,323977.519,323982.194,4099954.635,4099959.895,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"29",31,323993.115,323995.384,4099955.115,4099957.418,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"30",32,323880.129,323887.816,4099953.684,4099961.545,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"31",33,323870.575,323881.029,4099947.656,4099956.404,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"32",34,323968.509,323972.882,4099948.527,4099950.389,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"33",35,323998.007,323999.843,4099946.412,4099948.483,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
"34",36,323886.019,323888.975,4099945.158,4099950.886,"Silva","NEON_D17_TEAK_DP1_323000_4099000_classified_point_cloud_colorized.laz","2018_TEAK_3_323000_4099000_image.tif","Tree",1,323000,323999.999,4099000,4099999.999
