"","treeID","xmin","xmax","ymin","ymax","Algorithm","lidar_path","rgb_path","label","numeric_label","tile_xmin","tile_xmax","tile_ymin","tile_ymax"
"1",1,448498.604,448498.989,4429427.02,4429427.644,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"2",2,448251.005,448251.335,4429005.702,4429005.867,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"3",3,448023.532,448023.832,4429194.434,4429194.482,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"4",4,448204.106,448204.992,4429099.654,4429100.347,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"5",5,448255.53,448256.466,4429367.682,4429367.952,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"6",6,448392.089,448392.459,4429170.007,4429170.284,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"7",7,448029.764,448029.98,4429261.451,4429261.991,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"8",8,448194.462,448194.462,4429235.213,4429235.213,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"9",9,448204.615,448205.236,4429086.509,4429086.642,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"10",10,448225.108,448225.813,4429077.726,4429078.374,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"11",11,448352.158,448352.287,4429069.652,4429069.976,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"12",12,448460.538,448461.457,4429120.51,4429121.081,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"13",13,448283.021,448283.342,4429215.315,4429215.902,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"14",14,448357.033,448357.347,4429307.195,4429307.389,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"15",15,448254.044,448254.405,4429162.189,4429162.472,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"16",16,448259.18,448259.941,4429264.503,4429265.216,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"17",17,448324.104,448324.432,4429266.014,4429266.367,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"18",18,448377.053,448377.347,4429323.216,4429323.394,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"19",19,448494.077,448494.418,4429028.058,4429028.435,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"20",20,448466.554,448466.991,4429485.108,4429485.366,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"21",21,448303.614,448304.455,4429548.557,4429548.79,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"22",22,448199.125,448199.488,4429728.554,4429728.986,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"23",23,448175.812,448176.457,4429690.326,4429690.489,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"24",24,448092.597,448092.889,4429900.188,4429900.254,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"25",25,448180.02,448180.66,4429873.544,4429873.695,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"26",26,448077.638,448077.757,4429593.056,4429593.224,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"27",27,448171.021,448171.938,4429540.318,4429540.885,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"28",28,448056.201,448056.202,4429860.524,4429860.66,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"29",29,448283.265,448283.99,4429924.888,4429924.94,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"30",30,448125.247,448125.374,4429781.223,4429781.251,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"31",31,448296.025,448296.925,4429553.003,4429553.982,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"32",32,448363.606,448363.957,4429856.653,4429856.951,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"33",33,448266,448266.958,4429918.585,4429918.723,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"34",34,448461.032,448461.373,4429668.897,4429669.489,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"35",35,448487.546,448487.872,4429802.259,4429802.469,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"36",36,448640.555,448641.451,4429194.717,4429195.449,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"37",37,448632.615,448632.926,4429175.59,4429175.906,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"38",38,448651.019,448651.408,4429227.604,4429228.112,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"39",39,448729.747,448730.471,4429170.739,4429170.877,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"40",40,448707.313,448707.343,4429255.21,4429255.259,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"41",41,448788.001,448788.431,4429307.062,4429307.158,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"42",42,448792.112,448792.358,4429307.56,4429308.207,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"43",43,448803.515,448804.484,4429445.115,4429445.944,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"44",44,448802.059,448802.882,4429429.647,4429430.385,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"45",45,448795.508,448796.497,4429428.503,4429428.957,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"46",46,448801.677,448802.419,4429473.829,4429474.47,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"47",47,448921.514,448921.989,4429066.251,4429066.992,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"48",48,448919.099,448919.856,4429067.716,4429068.356,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"49",49,448915.099,448915.456,4429075.738,4429075.877,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"50",50,448916.618,448917.313,4429024.562,4429024.638,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"51",51,448922.023,448922.377,4429023.446,4429023.532,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"52",52,448918.042,448918.394,4429020.012,4429020.594,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"53",53,448922.131,448922.995,4429017.52,4429017.707,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"54",54,448906.085,448906.414,4429014.005,4429014.395,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"55",55,448920.085,448920.407,4429009.28,4429009.833,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"56",56,448889.11,448889.675,4429011.504,4429011.837,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"57",57,448954.003,448954.434,4429067.691,4429068.359,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"58",58,448959.047,448959.419,4429072.083,4429072.916,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"59",59,448951.77,448952.148,4429074.002,4429074.243,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"60",60,448963.109,448963.476,4429073.219,4429073.982,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"61",61,448817.229,448817.236,4429000.061,4429000.122,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"62",62,448824.17,448824.874,4429002.025,4429002.932,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"63",63,448854.214,448854.487,4429032.613,4429033.261,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"64",64,448868.624,448869.499,4429075.591,4429075.671,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"65",65,448818.625,448819.319,4429067.504,4429067.961,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"66",66,448850.008,448850.986,4429065.161,4429065.875,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"67",67,448871.522,448872.425,4429064.223,4429064.875,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"68",68,448854.151,448854.905,4429064.889,4429065.043,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"69",69,448839.022,448839.391,4429064.93,4429065.409,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"70",70,448858.788,448859.409,4429062.969,4429063.057,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
"71",71,448871.729,448872.822,4429061.385,4429061.994,"Silva","NEON_D13_NIWO_DP1_448000_4429000_classified_point_cloud.laz","2018_NIWO_2_448000_4429000_image.tif","Tree",1,448000,448999.999,4429000,4429999.999
