"","treeID","xmin","xmax","ymin","ymax","Algorithm","lidar_path","rgb_path","label","numeric_label","tile_xmin","tile_xmax","tile_ymin","tile_ymax"
"1",1,542111.02,542118.438,4133000.005,4133003.476,"Silva","NEON_D07_MLBS_DP1_542000_4133000_classified_point_cloud.laz","2018_MLBS_3_542000_4133000_image.tif","Tree",1,542000,542999.999,4133000,4133999.999
"2",2,542118.024,542123.98,4133000.006,4133003.958,"Silva","NEON_D07_MLBS_DP1_542000_4133000_classified_point_cloud.laz","2018_MLBS_3_542000_4133000_image.tif","Tree",1,542000,542999.999,4133000,4133999.999
"3",3,542131.524,542136.897,4133000.018,4133006.958,"Silva","NEON_D07_MLBS_DP1_542000_4133000_classified_point_cloud.laz","2018_MLBS_3_542000_4133000_image.tif","Tree",1,542000,542999.999,4133000,4133999.999
"4",4,542155.501,542163.998,4133000.001,4133006.449,"Silva","NEON_D07_MLBS_DP1_542000_4133000_classified_point_cloud.laz","2018_MLBS_3_542000_4133000_image.tif","Tree",1,542000,542999.999,4133000,4133999.999
"5",5,542169.604,542179.978,4133000,4133008.947,"Silva","NEON_D07_MLBS_DP1_542000_4133000_classified_point_cloud.laz","2018_MLBS_3_542000_4133000_image.tif","Tree",1,542000,542999.999,4133000,4133999.999
"6",6,542189.039,542196.454,4133000.001,4133004.47,"Silva","NEON_D07_MLBS_DP1_542000_4133000_classified_point_cloud.laz","2018_MLBS_3_542000_4133000_image.tif","Tree",1,542000,542999.999,4133000,4133999.999
"7",7,542090.152,542099.998,4133000.578,4133008.919,"Silva","NEON_D07_MLBS_DP1_542000_4133000_classified_point_cloud.laz","2018_MLBS_3_542000_4133000_image.tif","Tree",1,542000,542999.999,4133000,4133999.999
"8",8,542031.007,542037.385,4133000.005,4133005.359,"Silva","NEON_D07_MLBS_DP1_542000_4133000_classified_point_cloud.laz","2018_MLBS_3_542000_4133000_image.tif","Tree",1,542000,542999.999,4133000,4133999.999
"9",9,542009.5,542019.925,4133000,4133005.976,"Silva","NEON_D07_MLBS_DP1_542000_4133000_classified_point_cloud.laz","2018_MLBS_3_542000_4133000_image.tif","Tree",1,542000,542999.999,4133000,4133999.999
"10",10,542004.011,542013.997,4133044.022,4133051.984,"Silva","NEON_D07_MLBS_DP1_542000_4133000_classified_point_cloud.laz","2018_MLBS_3_542000_4133000_image.tif","Tree",1,542000,542999.999,4133000,4133999.999
